Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
168,ORD-1168,12/15/2023,12/19/2023,Second Class,CUST-1116,Sarah Thomas,Corporate,United States,South,North Carolina,Technology,Machines,822.44,7,0.15,219.8
169,ORD-1169,07/30/2023,08/03/2023,Second Class,CUST-1170,Linda Rodriguez,Home Office,United States,West,California,Office Supplies,Binders,1935.89,9,0.3,270.36
170,ORD-1170,07/03/2023,07/09/2023,Standard Class,CUST-1038,Karen Martin,Consumer,United States,South,North Carolina,Office Supplies,Binders,1660.52,5,0,548.43
171,ORD-1171,12/07/2022,12/10/2022,Second Class,CUST-1105,Patricia Thomas,Corporate,United States,West,California,Office Supplies,Paper,1914.47,4,0,149.86
172,ORD-1172,04/23/2023,04/28/2023,Standard Class,CUST-1241,Jessica Anderson,Corporate,United States,Central,Texas,Office Supplies,Art,1300.96,5,0.15,244.79
173,ORD-1173,02/16/2022,02/21/2022,Same Day,CUST-1152,Sarah Jackson,Consumer,United States,Central,Texas,Office Supplies,Art,1729.53,3,0.4,160.33
174,ORD-1174,08/07/2023,08/14/2023,Same Day,CUST-1087,Jessica Thomas,Home Office,United States,Central,Illinois,Furniture,Furnishings,499.0,6,0.3,42.02
175,ORD-1175,07/08/2022,07/13/2022,Standard Class,CUST-1212,James Johnson,Consumer,United States,West,Oregon,Furniture,Furnishings,1980.74,9,0,960.22
176,ORD-1176,01/10/2022,01/12/2022,Same Day,CUST-1009,Karen Thomas,Consumer,United States,West,Oregon,Furniture,Tables,1016.41,1,0.15,73.16
177,ORD-1177,06/27/2023,07/03/2023,Standard Class,CUST-1050,Susan Garcia,Home Office,United States,South,Florida,Furniture,Chairs,556.73,1,0.15,69.04
178,ORD-1178,12/29/2022,01/01/2023,Second Class,CUST-1116,Joseph Jackson,Corporate,United States,West,Oregon,Furniture,Bookcases,1591.92,6,0,108.75
179,ORD-1179,04/06/2022,04/10/2022,Standard Class,CUST-1256,John Garcia,Corporate,United States,East,New Jersey,Technology,Phones,764.74,8,0.3,133.64
180,ORD-1180,06/25/2023,06/26/2023,First Class,CUST-1279,Mary Williams,Home Office,United States,Central,Michigan,Technology,Phones,467.24,10,0.5,-99.98
181,ORD-1181,01/17/2022,01/19/2022,Second Class,CUST-1291,Elizabeth Garcia,Corporate,United States,East,New Jersey,Furniture,Bookcases,1178.2,7,0.5,-492.48
182,ORD-1182,12/07/2023,12/13/2023,Standard Class,CUST-1175,Susan Davis,Home Office,United States,Central,Michigan,Office Supplies,Paper,166.07,6,0.4,12.59
183,ORD-1183,10/12/2023,10/15/2023,Same Day,CUST-1096,Sarah Gonzalez,Home Office,United States,South,North Carolina,Office Supplies,Binders,1569.26,8,0.2,309.67
184,ORD-1184,09/10/2022,09/16/2022,First Class,CUST-1185,Robert Gonzalez,Consumer,United States,South,Florida,Furniture,Bookcases,156.28,3,0.15,27.97
185,ORD-1185,01/04/2023,01/11/2023,Same Day,CUST-1053,Joseph Moore,Consumer,United States,East,New York,Office Supplies,Art,546.84,2,0.1,172.62
186,ORD-1186,09/04/2023,09/09/2023,Standard Class,CUST-1287,Susan Gonzalez,Consumer,United States,Central,Michigan,Technology,Phones,1571.03,7,0.5,-8.72
187,ORD-1187,06/23/2022,06/25/2022,First Class,CUST-1216,Jennifer Wilson,Corporate,United States,West,Washington,Technology,Copiers,545.15,8,0.15,155.0
188,ORD-1188,09/10/2022,09/16/2022,First Class,CUST-1004,Patricia Jones,Corporate,United States,East,Pennsylvania,Office Supplies,Storage,1253.82,10,0.3,140.43
189,ORD-1189,12/09/2022,12/13/2022,Second Class,CUST-1246,William Martin,Corporate,United States,South,Florida,Office Supplies,Art,1632.8,10,0.5,-100.02
190,ORD-1190,12/13/2023,12/19/2023,First Class,CUST-1059,David Gonzalez,Home Office,United States,South,Florida,Office Supplies,Storage,987.1,4,0.3,52.66
191,ORD-1191,04/18/2023,04/24/2023,Same Day,CUST-1072,James Wilson,Home Office,United States,West,Washington,Technology,Phones,427.2,5,0.5,-159.81
192,ORD-1192,03/10/2023,03/17/2023,Same Day,CUST-1279,Richard Moore,Consumer,United States,West,Washington,Office Supplies,Paper,760.21,10,0.2,64.12
193,ORD-1193,11/05/2023,11/11/2023,Same Day,CUST-1055,Richard Hernandez,Consumer,United States,East,New York,Furniture,Tables,716.47,10,0.4,57.37
194,ORD-1194,04/02/2023,04/05/2023,Standard Class,CUST-1248,Robert Lopez,Consumer,United States,Central,Illinois,Furniture,Tables,788.36,10,0.5,-244.94
195,ORD-1195,05/26/2022,05/29/2022,Standard Class,CUST-1225,Barbara Thomas,Home Office,United States,South,North Carolina,Furniture,Chairs,630.66,4,0.2,41.31
196,ORD-1196,11/04/2022,11/05/2022,Second Class,CUST-1265,Patricia Garcia,Consumer,United States,South,North Carolina,Office Supplies,Binders,1622.27,1,0,191.22
197,ORD-1197,03/13/2023,03/17/2023,Standard Class,CUST-1102,Susan Gonzalez,Corporate,United States,West,Oregon,Office Supplies,Labels,471.39,3,0.2,101.88
198,ORD-1198,12/23/2023,12/25/2023,First Class,CUST-1167,Sarah Garcia,Consumer,United States,South,Georgia,Office Supplies,Binders,419.51,2,0.5,-108.99
199,ORD-1199,06/25/2023,07/01/2023,First Class,CUST-1235,Patricia Lopez,Home Office,United States,East,New York,Office Supplies,Art,633.67,10,0.2,78.17
200,ORD-1200,11/20/2023,11/22/2023,Same Day,CUST-1215,Barbara Jones,Home Office,United States,Central,Texas,Technology,Phones,633.24,5,0.1,219.97
201,ORD-1201,05/14/2023,05/20/2023,Second Class,CUST-1096,Jessica Martinez,Corporate,United States,South,Georgia,Office Supplies,Paper,1079.38,3,0.4,-161.59
202,ORD-1202,05/12/2023,05/14/2023,Same Day,CUST-1213,Jessica Wilson,Home Office,United States,East,Pennsylvania,Office Supplies,Binders,398.31,9,0.2,28.9
203,ORD-1203,08/02/2023,08/03/2023,First Class,CUST-1087,Linda Moore,Corporate,United States,South,North Carolina,Furniture,Chairs,1593.8,5,0.1,614.07
204,ORD-1204,08/10/2023,08/11/2023,Second Class,CUST-1218,Mary Anderson,Consumer,United States,South,North Carolina,Technology,Phones,543.1,6,0.3,-23.85
205,ORD-1205,04/06/2023,04/09/2023,Second Class,CUST-1180,Patricia Davis,Home Office,United States,West,Oregon,Office Supplies,Binders,703.67,2,0.5,-139.03
206,ORD-1206,07/31/2022,08/07/2022,Second Class,CUST-1166,David Martin,Home Office,United States,South,Georgia,Furniture,Tables,421.82,10,0,144.32
207,ORD-1207,06/11/2023,06/17/2023,Second Class,CUST-1128,David Jones,Consumer,United States,Central,Michigan,Technology,Machines,1632.21,7,0.1,-21.95
208,ORD-1208,05/17/2023,05/19/2023,Same Day,CUST-1264,James Williams,Home Office,United States,Central,Illinois,Furniture,Furnishings,1159.08,7,0.15,209.99
209,ORD-1209,12/02/2022,12/07/2022,Standard Class,CUST-1274,Joseph Lopez,Corporate,United States,Central,Texas,Office Supplies,Art,14.92,2,0.5,-4.91
210,ORD-1210,10/02/2022,10/05/2022,First Class,CUST-1025,Charles Thomas,Consumer,United States,South,Florida,Furniture,Furnishings,1658.4,9,0.15,149.14
211,ORD-1211,06/11/2022,06/15/2022,Second Class,CUST-1141,Robert Martinez,Consumer,United States,South,North Carolina,Furniture,Chairs,918.47,4,0.2,-135.99
212,ORD-1212,01/16/2023,01/22/2023,Same Day,CUST-1047,Elizabeth Davis,Home Office,United States,Central,Texas,Office Supplies,Binders,1808.56,1,0.1,400.86
213,ORD-1213,03/21/2022,03/23/2022,Same Day,CUST-1068,William Brown,Corporate,United States,East,New York,Furniture,Furnishings,1191.42,8,0.3,233.3
214,ORD-1214,04/15/2022,04/16/2022,Standard Class,CUST-1272,Robert Jones,Home Office,United States,West,California,Office Supplies,Binders,633.57,3,0.15,112.63
215,ORD-1215,08/07/2022,08/13/2022,Standard Class,CUST-1072,Michael Williams,Consumer,United States,West,Oregon,Office Supplies,Storage,1499.05,10,0.2,-13.42
216,ORD-1216,11/19/2022,11/26/2022,First Class,CUST-1014,Karen Martin,Home Office,United States,South,Georgia,Office Supplies,Art,288.26,2,0.15,68.7
217,ORD-1217,02/06/2023,02/09/2023,Same Day,CUST-1037,Patricia Davis,Home Office,United States,West,California,Technology,Accessories,1295.88,4,0.5,-288.59
218,ORD-1218,02/01/2023,02/08/2023,Standard Class,CUST-1009,Jennifer Thomas,Home Office,United States,Central,Texas,Office Supplies,Paper,1679.56,6,0.2,90.93
219,ORD-1219,02/10/2022,02/11/2022,Same Day,CUST-1206,Thomas Wilson,Consumer,United States,East,New Jersey,Office Supplies,Paper,1897.87,9,0.2,324.69
220,ORD-1220,11/14/2022,11/15/2022,Standard Class,CUST-1159,Richard Jackson,Home Office,United States,West,Washington,Office Supplies,Binders,1027.5,3,0.1,162.99
221,ORD-1221,03/30/2022,04/03/2022,Standard Class,CUST-1071,Jennifer Brown,Home Office,United States,West,California,Furniture,Tables,240.81,10,0.3,42.2
222,ORD-1222,06/20/2023,06/25/2023,Standard Class,CUST-1016,Robert Rodriguez,Corporate,United States,West,Washington,Office Supplies,Storage,1568.14,5,0.4,38.99
223,ORD-1223,09/27/2022,10/03/2022,Standard Class,CUST-1256,Thomas Lopez,Home Office,United States,Central,Texas,Technology,Phones,1950.35,2,0.4,-240.41
224,ORD-1224,04/16/2022,04/21/2022,Standard Class,CUST-1126,John Johnson,Consumer,United States,Central,Illinois,Furniture,Bookcases,1351.5,4,0,225.23
225,ORD-1225,07/03/2022,07/10/2022,First Class,CUST-1139,Linda Wilson,Consumer,United States,Central,Michigan,Office Supplies,Paper,80.37,7,0.5,-8.12
226,ORD-1226,07/03/2022,07/05/2022,First Class,CUST-1168,Joseph Martinez,Consumer,United States,Central,Michigan,Furniture,Chairs,1610.63,7,0,755.36
227,ORD-1227,07/25/2022,07/28/2022,Same Day,CUST-1101,Barbara Jackson,Home Office,United States,South,North Carolina,Furniture,Bookcases,1131.98,10,0.15,272.62
228,ORD-1228,02/24/2023,02/25/2023,First Class,CUST-1054,John Gonzalez,Consumer,United States,West,Oregon,Furniture,Chairs,473.67,1,0.15,-36.92
229,ORD-1229,03/03/2022,03/05/2022,First Class,CUST-1235,Thomas Wilson,Home Office,United States,West,California,Office Supplies,Art,1426.19,1,0,121.83
230,ORD-1230,10/15/2023,10/22/2023,First Class,CUST-1134,Robert Davis,Corporate,United States,East,Pennsylvania,Technology,Accessories,794.76,10,0.3,136.68
231,ORD-1231,10/06/2022,10/08/2022,Second Class,CUST-1055,Charles Brown,Consumer,United States,Central,Illinois,Office Supplies,Art,158.63,3,0.1,7.78
232,ORD-1232,05/04/2022,05/09/2022,Standard Class,CUST-1047,Joseph Rodriguez,Consumer,United States,South,North Carolina,Office Supplies,Art,722.99,4,0.5,-147.03
233,ORD-1233,08/09/2022,08/16/2022,Standard Class,CUST-1154,Barbara Gonzalez,Corporate,United States,Central,Texas,Technology,Phones,1714.58,2,0.1,137.13
234,ORD-1234,07/24/2023,07/30/2023,Standard Class,CUST-1032,Robert Brown,Consumer,United States,East,New York,Office Supplies,Art,1104.74,8,0,501.71
235,ORD-1235,12/04/2023,12/10/2023,Standard Class,CUST-1102,James Smith,Home Office,United States,West,Washington,Office Supplies,Storage,1875.77,10,0,443.14
236,ORD-1236,05/06/2022,05/07/2022,Same Day,CUST-1016,Susan Gonzalez,Corporate,United States,West,Oregon,Furniture,Bookcases,1885.14,3,0,158.62
237,ORD-1237,08/08/2022,08/10/2022,Second Class,CUST-1152,Karen Martin,Corporate,United States,South,Georgia,Furniture,Bookcases,557.21,3,0.2,158.47
238,ORD-1238,10/14/2022,10/18/2022,Same Day,CUST-1184,Sarah Smith,Corporate,United States,South,North Carolina,Furniture,Chairs,283.1,9,0.1,81.5
239,ORD-1239,05/30/2023,06/02/2023,First Class,CUST-1030,Linda Smith,Corporate,United States,South,North Carolina,Office Supplies,Labels,782.88,1,0.1,200.81
240,ORD-1240,06/13/2022,06/14/2022,Same Day,CUST-1182,Mary Davis,Consumer,United States,Central,Texas,Technology,Accessories,503.24,5,0.1,80.44
241,ORD-1241,12/16/2023,12/19/2023,Second Class,CUST-1253,Charles Jones,Home Office,United States,West,Washington,Technology,Machines,1828.82,6,0,134.6
242,ORD-1242,04/03/2022,04/04/2022,Second Class,CUST-1067,John Hernandez,Corporate,United States,West,Oregon,Office Supplies,Binders,472.92,1,0.1,77.13
243,ORD-1243,01/23/2022,01/25/2022,First Class,CUST-1203,Barbara Williams,Home Office,United States,West,California,Office Supplies,Binders,1177.35,2,0.1,22.47
244,ORD-1244,05/20/2022,05/22/2022,First Class,CUST-1115,Jennifer Moore,Home Office,United States,Central,Michigan,Office Supplies,Storage,1467.38,8,0.2,11.55
245,ORD-1245,12/07/2023,12/10/2023,Standard Class,CUST-1094,Charles Gonzalez,Home Office,United States,West,Washington,Office Supplies,Storage,263.42,1,0.4,-86.13
246,ORD-1246,05/24/2023,05/26/2023,Standard Class,CUST-1172,William Garcia,Corporate,United States,West,California,Technology,Phones,669.03,4,0,230.1
247,ORD-1247,12/11/2023,12/12/2023,Same Day,CUST-1215,Mary Gonzalez,Consumer,United States,Central,Illinois,Furniture,Tables,707.46,2,0.5,-229.35
248,ORD-1248,07/14/2023,07/18/2023,Same Day,CUST-1038,Linda Garcia,Consumer,United States,South,Georgia,Office Supplies,Storage,211.84,10,0.2,1.5
249,ORD-1249,04/18/2022,04/19/2022,First Class,CUST-1248,Sarah Williams,Home Office,United States,East,New York,Office Supplies,Storage,690.2,3,0.2,-20.29
250,ORD-1250,09/14/2023,09/18/2023,First Class,CUST-1145,Michael Wilson,Corporate,United States,South,Florida,Technology,Accessories,322.64,6,0,131.48
251,ORD-1251,08/09/2023,08/14/2023,First Class,CUST-1246,Susan Williams,Consumer,United States,East,New York,Furniture,Furnishings,1681.31,1,0.1,399.52
252,ORD-1252,10/16/2023,10/19/2023,Same Day,CUST-1136,Richard Thomas,Consumer,United States,East,New Jersey,Furniture,Tables,1954.34,2,0.2,315.12
253,ORD-1253,01/26/2023,01/29/2023,First Class,CUST-1289,David Davis,Consumer,United States,South,Florida,Furniture,Bookcases,381.3,5,0,115.2
254,ORD-1254,07/09/2023,07/13/2023,Same Day,CUST-1275,Richard Taylor,Home Office,United States,East,Pennsylvania,Furniture,Bookcases,1941.7,4,0.3,-95.38
255,ORD-1255,03/22/2022,03/26/2022,Second Class,CUST-1062,Thomas Jackson,Corporate,United States,West,California,Office Supplies,Storage,1806.53,1,0.4,-227.52
256,ORD-1256,05/10/2022,05/11/2022,First Class,CUST-1164,Robert Martin,Home Office,United States,West,California,Furniture,Tables,852.52,7,0.4,7.79
257,ORD-1257,02/11/2023,02/16/2023,Same Day,CUST-1058,John Martin,Corporate,United States,East,New York,Office Supplies,Labels,658.99,9,0.15,94.78
258,ORD-1258,04/19/2022,04/24/2022,First Class,CUST-1197,Barbara Wilson,Home Office,United States,West,Washington,Technology,Phones,1561.29,5,0.5,-609.47
259,ORD-1259,10/10/2022,10/14/2022,Standard Class,CUST-1244,William Davis,Corporate,United States,South,Georgia,Furniture,Tables,296.27,7,0.3,54.08
260,ORD-1260,11/15/2022,11/18/2022,First Class,CUST-1227,Linda Jones,Corporate,United States,East,Pennsylvania,Office Supplies,Storage,1687.26,2,0.5,-738.38
261,ORD-1261,07/12/2022,07/16/2022,Standard Class,CUST-1264,Thomas Lopez,Consumer,United States,South,Florida,Technology,Phones,430.67,7,0.5,-143.6
262,ORD-1262,05/19/2022,05/26/2022,Second Class,CUST-1017,Michael Johnson,Corporate,United States,Central,Texas,Technology,Copiers,1704.08,1,0.3,207.59
263,ORD-1263,10/08/2022,10/11/2022,Second Class,CUST-1191,Patricia Smith,Corporate,United States,Central,Michigan,Technology,Accessories,1648.78,7,0.3,-141.69
264,ORD-1264,08/24/2023,08/29/2023,Standard Class,CUST-1198,James Martinez,Consumer,United States,South,Florida,Furniture,Furnishings,706.02,5,0.1,44.46
265,ORD-1265,11/25/2023,11/27/2023,Second Class,CUST-1089,John Thomas,Home Office,United States,West,California,Furniture,Tables,545.48,9,0.2,158.72
266,ORD-1266,11/09/2022,11/15/2022,Same Day,CUST-1130,Richard Lopez,Consumer,United States,West,Washington,Office Supplies,Labels,1934.38,5,0.4,-175.47
267,ORD-1267,08/22/2023,08/23/2023,First Class,CUST-1153,Karen Martin,Home Office,United States,Central,Texas,Technology,Copiers,24.62,6,0.4,-3.76
268,ORD-1268,10/11/2022,10/17/2022,Second Class,CUST-1265,Elizabeth Miller,Consumer,United States,South,Florida,Furniture,Bookcases,657.02,5,0.15,35.97
269,ORD-1269,11/29/2023,12/01/2023,Same Day,CUST-1199,David Wilson,Home Office,United States,South,Florida,Technology,Machines,1445.35,8,0.4,-504.23
270,ORD-1270,12/04/2023,12/09/2023,Second Class,CUST-1151,Jennifer Moore,Consumer,United States,West,Washington,Office Supplies,Paper,1280.24,6,0.2,91.8
271,ORD-1271,07/27/2023,08/03/2023,Second Class,CUST-1158,Linda Lopez,Corporate,United States,West,Washington,Technology,Machines,1826.12,6,0.4,-355.17
272,ORD-1272,10/29/2022,11/02/2022,Standard Class,CUST-1242,Charles Jackson,Consumer,United States,Central,Michigan,Office Supplies,Labels,1703.92,1,0.2,-153.14
273,ORD-1273,06/27/2023,06/30/2023,Same Day,CUST-1292,Michael Hernandez,Corporate,United States,East,New York,Technology,Copiers,832.08,3,0.5,-51.43
274,ORD-1274,03/24/2022,03/28/2022,First Class,CUST-1108,John Anderson,Consumer,United States,Central,Michigan,Technology,Accessories,671.93,6,0.1,76.92
275,ORD-1275,05/13/2022,05/18/2022,Standard Class,CUST-1020,Jessica Gonzalez,Home Office,United States,West,California,Office Supplies,Binders,873.09,7,0.2,93.37
276,ORD-1276,06/28/2023,06/30/2023,Second Class,CUST-1053,Barbara Martinez,Corporate,United States,Central,Michigan,Furniture,Bookcases,45.65,4,0,18.18
277,ORD-1277,02/16/2022,02/19/2022,Second Class,CUST-1176,William Wilson,Corporate,United States,Central,Illinois,Furniture,Chairs,1897.44,9,0.2,60.02
278,ORD-1278,01/20/2022,01/22/2022,Second Class,CUST-1064,Charles Taylor,Corporate,United States,West,Oregon,Furniture,Furnishings,456.4,4,0.1,31.8
279,ORD-1279,07/02/2023,07/07/2023,Standard Class,CUST-1214,John Johnson,Corporate,United States,East,Pennsylvania,Office Supplies,Storage,106.69,2,0,21.97
280,ORD-1280,05/01/2023,05/07/2023,First Class,CUST-1071,Patricia Taylor,Corporate,United States,East,New York,Technology,Machines,314.72,1,0.4,-11.17
281,ORD-1281,04/19/2022,04/23/2022,Same Day,CUST-1152,Michael Lopez,Consumer,United States,East,New York,Office Supplies,Binders,405.31,5,0.1,10.47
282,ORD-1282,12/05/2022,12/07/2022,Second Class,CUST-1047,Charles Thomas,Home Office,United States,South,Florida,Furniture,Furnishings,15.45,2,0.4,-4.76
283,ORD-1283,04/13/2023,04/16/2023,First Class,CUST-1161,Mary Martinez,Corporate,United States,East,New Jersey,Office Supplies,Paper,535.61,2,0,71.81
284,ORD-1284,01/10/2022,01/17/2022,First Class,CUST-1048,Joseph Martin,Corporate,United States,East,Pennsylvania,Furniture,Chairs,285.4,3,0.4,-13.67
285,ORD-1285,02/14/2023,02/18/2023,Second Class,CUST-1031,Jennifer Brown,Consumer,United States,West,California,Furniture,Furnishings,550.95,8,0.2,-33.03
286,ORD-1286,08/06/2023,08/12/2023,Second Class,CUST-1248,Karen Smith,Corporate,United States,South,Florida,Technology,Copiers,881.94,7,0.3,-132.84
287,ORD-1287,03/06/2022,03/09/2022,Second Class,CUST-1174,Charles Jackson,Home Office,United States,South,North Carolina,Office Supplies,Binders,1313.4,9,0,203.07
288,ORD-1288,05/09/2023,05/12/2023,Standard Class,CUST-1006,Sarah Martin,Home Office,United States,East,New York,Office Supplies,Paper,1330.78,7,0.4,44.06
289,ORD-1289,03/18/2022,03/25/2022,Second Class,CUST-1282,Mary Taylor,Home Office,United States,South,Georgia,Office Supplies,Paper,988.38,6,0.1,-36.14
290,ORD-1290,04/16/2023,04/20/2023,Standard Class,CUST-1255,Joseph Hernandez,Home Office,United States,South,North Carolina,Furniture,Chairs,1604.51,2,0.2,-137.13
291,ORD-1291,02/27/2023,02/28/2023,Second Class,CUST-1234,Karen Martinez,Corporate,United States,East,Pennsylvania,Furniture,Furnishings,1118.69,2,0,160.75
292,ORD-1292,12/06/2022,12/11/2022,Standard Class,CUST-1050,Barbara Anderson,Home Office,United States,East,New York,Furniture,Furnishings,1537.16,8,0.3,-188.3
293,ORD-1293,10/11/2023,10/18/2023,Same Day,CUST-1072,Mary Garcia,Home Office,United States,East,New Jersey,Office Supplies,Storage,591.05,6,0.3,-68.53
